Change,Description,MultipleCompulsory,Department,Number,Grade,Class,Name,Url,Credit,YearSemester,CompulsoryElective,Restrict,Select,Selected,Remaining,Teacher,Room,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Context,Programs,EMI
,,,電機碩,EE5702,0,不分班,FPGA系統設計實務,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=EE5702&Crsname=FPGA系統設計實務,3,期,選,50,0,0,50,邱日清,工EC 6018,234,,,,,,,《講授類》 數位IC設計學程,'數位IC設計學程',0
,,,電機碩,EE5704,0,不分班,生醫訊號處理專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=EE5704&Crsname=生醫訊號處理專題,3,期,選,50,0,0,50,曾乙立,工EC 6015-2,,,,567,,,,《獨立研究》,,0
,,,電機碩,EE5707,0,不分班,低功率系統設計,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=EE5707&Crsname=低功率系統設計,3,期,選,50,0,0,50,李宗哲,工EC 6016,,,,,567,,,《講授類》 ※英語授課類比射頻IC設計學程,'類比射頻IC設計學程',1
,,,電機碩,EE5710,0,不分班,系統晶片設計,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=EE5710&Crsname=系統晶片設計,3,期,選,50,0,0,50,施信毓,工EC 3014,,,567,,,,,《講授類》開放大三、大四學生選修數位IC設計學程,'數位IC設計學程',0
,,,電機碩,EE5720,0,不分班,積體電路佈局專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=EE5720&Crsname=積體電路佈局專題,3,期,選,50,0,0,50,李宗哲,工EC 3010,234,,,,,,,《獨立研究》,,0
,,,電機碩,EE5722,0,不分班,生醫影像研究方法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=EE5722&Crsname=生醫影像研究方法,3,期,選,50,0,0,50,吳珮歆,工EC 8037,,,234,,,,,《講授類》開放大三、大四學生選修,,0
,,,電機碩,EE5723,0,不分班,磁共振影像：原理與應用,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=EE5723&Crsname=磁共振影像：原理與應用,3,期,選,50,0,0,50,莊子肇,工EC 8037,,234,,,,,,《講授類》,,0
,,,電機碩,EE5724,0,不分班,臨床磁共振影像專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=EE5724&Crsname=臨床磁共振影像專題,3,期,選,50,0,0,50,莊子肇,工EC 8037,234,,,,,,,《獨立研究》,,0
,,,電機碩,EE5725,0,不分班,積體電路系統測試專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=EE5725&Crsname=積體電路系統測試專題,3,期,選,50,0,0,50,謝東佑,工EC 7040,678,,,,,,,《獨立研究》,,0
,,,電機碩,EE5729,0,不分班,系統晶片測試,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=EE5729&Crsname=系統晶片測試,3,期,選,50,0,0,50,謝東佑,工EC 2007,,,,567,,,,《講授類》開放大三、大四學生選修※英語授課數位IC設計學程,'數位IC設計學程',1
,,,電機碩,EE5734,0,不分班,高等數位電路設計專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=EE5734&Crsname=高等數位電路設計專題,3,期,選,50,0,0,50,施信毓,工EC 2018,234,,,,,,,《獨立研究》,,0
,,,電機碩,EE5804,0,不分班,醫學影像分析專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=EE5804&Crsname=醫學影像分析專題,3,期,選,50,0,0,50,吳珮歆,工EC 6015-2,234,,,,,,,《獨立研究》,,0
,,,電機碩,EE5805,0,不分班,生理學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=EE5805&Crsname=生理學,3,期,選,50,0,0,50,吳珮歆,工EC 3014,678,,,,,,,《講授類》放大三、大四學生選修基礎醫學數位微學程,'基礎醫學數位微學程',0
,,,電機碩,EE5808,0,不分班,腦機介面與大腦網路,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=EE5808&Crsname=腦機介面與大腦網路,3,期,選,30,0,0,30,曾乙立,工EC 6016,,,567,,,,,《講授類》,,0
異動,更換教師8/14,,機電碩,MEME501,1,不分班,書報討論,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME501&Crsname=書報討論,1,期,必,100,0,102,-2,汪正祺,工EC 2028,,,,67,,,,《演講/參訪》碩、博士班併班上課,,0
,,,機電碩,MEME502,1,不分班,熱對流,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME502&Crsname=熱對流,3,期,選,50,0,0,50,魏蓬生,工EC 3005,,,234,,,,,《講授類》,,0
,,,機電碩,MEME507,1,不分班,計算流體力學及熱傳學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME507&Crsname=計算流體力學及熱傳學,3,期,選,50,0,0,50,鄭威利,工EN 2022,,234,,,,,,《講授類》 ※英語授課,,1
,,,機電碩,MEME5106,1,不分班,計算機程式與應用,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME5106&Crsname=計算機程式與應用,3,期,選,50,0,0,50,莊婉君,工EN 3021,,,CDE,,,,,《講授類》,,0
,,,機電碩,MEME5111,1,不分班,半導體製程設備與技術,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME5111&Crsname=半導體製程設備與技術,3,期,選,50,0,0,50,林哲信,工EN 4055-1,,,,,678,,,《講授類》歡迎大四學生選修半導體設備工程學程類比射頻IC設計學程,"'半導體設備工程學程', '類比射頻IC設計學程'",0
異動,更換授課方式6/29,,機電碩,MEME516,1,不分班,氫能與燃料電池原理與應用,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME516&Crsname=氫能與燃料電池原理與應用,3,期,選,50,0,0,50,郭振坤,工EC 2003,,,567,,,,,《講授類》 ※英語授課永續能源學程,'永續能源學程',1
異動,更換授課方式8/4,,機電碩,MEME523,1,不分班,有限元素法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME523&Crsname=有限元素法,3,期,選,50,0,0,50,蔡尚南,工EN 4055-2,,567,,,,,,《講授類》 ※英語授課,,1
,,,機電碩,MEME532,1,不分班,塑性力學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME532&Crsname=塑性力學,3,期,選,50,0,0,50,黃永茂,工EN 0031,234,,,,,,,《講授類》 南星產業樞紐學程,'南星產業樞紐學程',0
異動,更換時間7/4,,機電碩,MEME544,1,不分班,機器視覺,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME544&Crsname=機器視覺,3,期,選,50,0,0,50,程啓正,工EC 2003,,,234,,,,,《講授類》,,0
異動,更換時間7/18,,機電碩,MEME549,1,不分班,類神經網路概論,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME549&Crsname=類神經網路概論,3,期,選,50,0,0,50,嚴成文,工EC 3006,,,,,234,,,《講授類》 跨領域智慧製造學程,'跨領域智慧製造學程',0
,,,機電碩,MEME562,1,不分班,摩潤學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME562&Crsname=摩潤學,3,期,選,50,0,0,50,邱源成,工EN 0031,,567,,,,,,《講授類》,,0
,,,機電碩,MEME566,1,不分班,創造性機構設計,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME566&Crsname=創造性機構設計,3,期,選,50,0,0,50,許正和,工EN 3021,234,,,,,,,《講授類》,,0
異動,增加合授教師8/14,,機電碩,MEME573,1,不分班,智慧製造與監測技術,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME573&Crsname=智慧製造與監測技術,3,期,選,50,0,0,50,"王郁仁,汪正祺",工EN 4055-2,234,,,,,,,《講授類》 智慧製造聯網微學程跨領域智慧製造學程碳流資訊盤查與低碳設計微學程製造與大數據分析微學程,"'智慧製造聯網微學程', '跨領域智慧製造學程', '碳流資訊盤查與低碳設計微學程', '製造與大數據分析微學程'",0
,,,機電碩,MEME583,1,不分班,奈米元件電腦輔助設計,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME583&Crsname=奈米元件電腦輔助設計,3,期,選,50,0,0,50,朱訓鵬,工EN 3037-3,,234,,,,,,《講授類》,,0
,,,機電碩,MEME590,1,不分班,微奈米材料,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME590&Crsname=微奈米材料,3,期,選,50,0,0,50,林哲信,工EC 3005,,234,,,,,,《講授類》,,0
,,,機電碩,MEME603,2,不分班,銲接熱傳專題（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME603&Crsname=銲接熱傳專題（一）,3,期,選,50,0,0,50,魏蓬生,工EN 4080-4,,CDE,,,,,,《獨立研究》,,0
,,,機電碩,MEME606,2,不分班,燃料電池系統專題（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME606&Crsname=燃料電池系統專題（一）,3,期,選,50,0,0,50,郭振坤,工EN 3035-1,,,CDE,,,,,《獨立研究》,,0
,,,機電碩,MEME6105,2,不分班,CMOS微系統設計專題(一),https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME6105&Crsname=CMOS微系統設計專題(一),3,期,選,50,0,0,50,莊婉君,工EN 3040-1,,,,,567,,,《獨立研究》,,0
,,,機電碩,MEME6109,2,不分班,應用微奈米技術專題（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME6109&Crsname=應用微奈米技術專題（一）,3,期,選,50,0,0,50,郭清德,工EN 0036,,,,,567,,,《獨立研究》,,0
,,,機電碩,MEME6111,2,不分班,先進複材結構設計專題（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME6111&Crsname=先進複材結構設計專題（一）,3,期,選,50,0,0,50,蔡尚南,工EN 3035-2,,,,,CDE,,,《獨立研究》,,0
,,,機電碩,MEME6113,2,不分班,數值計算之工程運用專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME6113&Crsname=數值計算之工程運用專題,3,期,選,50,0,0,50,鄭威利,工EN 2019-2,,,,,CDE,,,《獨立研究》,,0
,,,機電碩,MEME619,2,不分班,動力系統與能量管理專題（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME619&Crsname=動力系統與能量管理專題（一）,3,期,選,50,0,0,50,李卓昱,工EN 1021,,,CDE,,,,,《獨立研究》,,0
,,,機電碩,MEME630,2,不分班,數值解析加工學專題研討（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME630&Crsname=數值解析加工學專題研討（一）,3,期,選,50,0,0,50,黃永茂,工EN 2020,,678,,,,,,《研討類》,,0
,,,機電碩,MEME631,2,不分班,高階電子封裝專題（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME631&Crsname=高階電子封裝專題（一）,3,期,選,50,0,0,50,吳美玲,工EN 2018,,,CDE,,,,,《獨立研究》,,0
,,,機電碩,MEME640,2,不分班,多尺度結構材料專題(一),https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME640&Crsname=多尺度結構材料專題(一),3,期,選,50,0,0,50,黃勝翊,工EN 1018,,,,,CDE,,,《獨立研究》,,0
,,,機電碩,MEME643,2,不分班,非線性控制專題（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME643&Crsname=非線性控制專題（一）,3,期,選,50,0,0,50,程啓正,工EN 3042-2,,,,,CDE,,,《獨立研究》,,0
,,,機電碩,MEME647,2,不分班,類神經網路專題（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME647&Crsname=類神經網路專題（一）,3,期,選,50,0,0,50,嚴成文,工EN 4080-2,,,,,CDE,,,《獨立研究》,,0
,,,機電碩,MEME653,2,不分班,機器學習專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME653&Crsname=機器學習專題,3,期,選,50,0,0,50,劉耿豪,工EN 3040-2,,,,CDE,,,,《獨立研究》,,0
,,,機電碩,MEME655,2,不分班,穿戴裝置專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME655&Crsname=穿戴裝置專題,3,期,選,50,0,0,50,許煜亮,工EN 2019-3,,,,567,,,,《獨立研究》,,0
,,,機電碩,MEME670,2,不分班,仿生機械專題（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME670&Crsname=仿生機械專題（一）,3,期,選,50,0,0,50,林韋至,工EN 1022,89C,,,,,,,《獨立研究》,,0
,,,機電碩,MEME677,2,不分班,智慧致動系統專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME677&Crsname=智慧致動系統專題,3,期,選,50,0,0,50,王郁仁,工EN 4081,,,,,CDE,,,《獨立研究》,,0
,,,機電碩,MEME679,2,不分班,電化學技術專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME679&Crsname=電化學技術專題,3,期,選,50,0,0,50,胡龍豪,工EN 4067,,,234,,,,,《獨立研究》,,0
,,,機電碩,MEME680,2,不分班,奈米力學與材料設計專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME680&Crsname=奈米力學與材料設計專題,3,期,選,50,0,0,50,李伯軒,工EN 3037-1,,,,,CDE,,,《獨立研究》,,0
,,,機電碩,MEME684,2,不分班,微流體系統專題（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME684&Crsname=微流體系統專題（一）,3,期,選,50,0,0,50,林哲信,工EN 4070,,,,,CDE,,,《獨立研究》,,0
,,,機電碩,MEME688,2,不分班,平行處理及計算（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME688&Crsname=平行處理及計算（一）,3,期,選,50,0,0,50,朱訓鵬,工EN 4075-2,,,,89C,,,,《講授類》,,0
,,,機電碩,MEME689,2,不分班,奈米科技專題（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME689&Crsname=奈米科技專題（一）,3,期,選,50,0,0,50,潘正堂,工EN 3042-1,,,,,9CD,,,《獨立研究》,,0
,,,機電碩,MEME694,2,不分班,燃燒與防火安全專題（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=MEME694&Crsname=燃燒與防火安全專題（一）,3,期,選,50,0,0,50,許聖彥,工EN 3029,CDE,,,,,,,《獨立研究》,,0
,,,環工碩,ENVE521,1,不分班,書報討論,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=ENVE521&Crsname=書報討論,1,期,必,50,0,25,25,彭彥彬,工EV 4024,,,67,,,,,《演講/參訪》,,0
,,,環工碩,ENVE521A,2,不分班,書報討論,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=ENVE521A&Crsname=書報討論,1,期,必,50,0,26,24,彭彥彬,工EV 4024,,,67,,,,,《演講/參訪》,,0
,,,環工碩,ENVE531,0,不分班,環境化學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=ENVE531&Crsname=環境化學,3,期,選,50,0,0,50,施育仁,工EC 1004,,234,,,,,,《講授類》 ※英語授課環境科技與管理學程環境教育學程,"'環境科技與管理學程', '環境教育學程'",1
,,,環工碩,ENVE537,0,不分班,環境生物技術,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=ENVE537&Crsname=環境生物技術,3,期,選,50,0,0,50,張耿崚,工EC 1004,,,,,567,,,《講授類》 ※英語授課,,1
,,,環工碩,ENVE539,0,不分班,環境電化學原理與技術,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=ENVE539&Crsname=環境電化學原理與技術,3,期,選,50,0,0,50,施育仁,工EC 1004,,,,234,,,,《講授類》,,0
,,,環工碩,ENVE541,0,不分班,水及廢水分析,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=ENVE541&Crsname=水及廢水分析,3,期,選,50,0,0,50,張耿崚,"工EC 1004,工EV 6012",,,,,1234,,,《講授類》 環境教育學程,'環境教育學程',0
,,,環工碩,ENVE545,0,不分班,廢棄物及土壤分析,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=ENVE545&Crsname=廢棄物及土壤分析,3,期,選,50,0,0,50,林淵淙,"工EC 2005,工EV 3016",,,CDEF,,,,,《講授類》,,0
,,,環工碩,ENVE551,0,不分班,廢水生物處理方法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=ENVE551&Crsname=廢水生物處理方法,3,期,選,50,0,0,50,陳威翔,工EC 1004,,678,,,,,,《講授類》 ※英語授課生物技術學程環境科技與管理學程環境教育學程,"'生物技術學程', '環境科技與管理學程', '環境教育學程'",1
,,,環工碩,ENVE556,0,不分班,氣象學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=ENVE556&Crsname=氣象學,3,期,選,50,0,0,50,陳康興,工EC 1004,,,,,CDE,,,《講授類》 環境教育學程,'環境教育學程',0
,,,環工碩,ENVE592,0,不分班,專題研究（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=ENVE592&Crsname=專題研究（一）,3,期,選,50,0,0,50,"陳威翔,張耿崚,彭彥彬,施育仁,林淵淙,高志明",工EC 1004,,,,,,CDE,,《獨立研究》,,0
異動,更換時間8/15,,環工碩,ENVE596,0,不分班,大氣模式特論,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=ENVE596&Crsname=大氣模式特論,3,期,選,50,0,0,50,彭彥彬,工EC 2005,234,,,,,,,《講授類》 ※英語授課,,1
異動,更換時間8/15,,環工碩,ENVE598,0,不分班,實驗方法設計,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=ENVE598&Crsname=實驗方法設計,3,期,選,50,0,0,50,彭彥彬,工EC 1004,CDE,,,,,,,《講授類》,,0
異動,更換教室8/8,,資工碩,CSE505,1,不分班,計算機結構,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE505&Crsname=計算機結構,3,期,必,80,0,101,-21,陳坤志,工EC 9032,,,,,234,,,《講授類》 ※英語授課,,1
,,,資工碩,CSE510,1,不分班,演算法設計與分析,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE510&Crsname=演算法設計與分析,3,期,必,80,0,92,-12,楊昌彪,工EC 5012,,234,,,,,,《講授類》 金融科技學程,'金融科技學程',0
,,,資工碩,CSE515,1,不分班,高等電腦網路,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE515&Crsname=高等電腦網路,3,期,必,80,0,95,-15,林俊宏,工EC 5012,,,234,,,,,《講授類》 永續能源學程,'永續能源學程',0
,,,資工碩,CSE520,1,不分班,高等作業系統,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE520&Crsname=高等作業系統,3,期,必,80,0,96,-16,王友群,工EC 9032,,,,678,,,,《講授類》,,0
,,,資工碩,CSE522,0,不分班,進階資料探勘,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE522&Crsname=進階資料探勘,3,期,選,50,0,0,50,洪宗貝,工EC 5026,,,,234,,,,《講授類》,,0
,,,資工碩,CSE530,0,不分班,專題研究（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE530&Crsname=專題研究（一）,3,期,選,50,0,0,50,指導教授,工EC 5007,,,,,,234,,《獨立研究》限本系碩/博士生修習,,0
,,,資工碩,CSE531,1,不分班,書報討論（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE531&Crsname=書報討論（一）,1,期,必,120,0,107,13,王友群,工EC 2011,,,,,6,,,《演講/參訪》限本系大四生及碩/博士生修習。,,0
,,,資工碩,CSE533,2,不分班,書報討論（三）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE533&Crsname=書報討論（三）,1,期,必,120,0,104,16,王友群,工EC 2011,,,,,6,,,《演講/參訪》限本系大四生及碩/博士生修習,,0
,,,資工碩,CSE536,0,不分班,巨量資料分析與機器學習專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE536&Crsname=巨量資料分析與機器學習專題,3,期,選,50,0,0,50,林俊宏,工EC 5007,,CCE,,,,,,《獨立研究》限本系碩/博士生修習,,0
,,,資工碩,CSE538,0,不分班,生醫影像分析專題（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE538&Crsname=生醫影像分析專題（一）,3,期,選,50,0,0,50,柯正雯,工EC 9014,234,,,,,,,《獨立研究》限本系碩/博士生修習,,0
,,,資工碩,CSE540,0,不分班,專題研究（三）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE540&Crsname=專題研究（三）,3,期,選,50,0,0,50,指導教授,工EC 5007,,,,,,678,,《獨立研究》限本系碩/博士生修習,,0
,,,資工碩,CSE562,0,不分班,醫用電腦系統與分析,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE562&Crsname=醫用電腦系統與分析,3,期,選,50,0,0,50,柯正雯,工EC 9014,678,,,,,,,《講授類》,,0
,,,資工碩,CSE563,0,不分班,無線通訊安全專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE563&Crsname=無線通訊安全專題,3,期,選,50,0,0,50,徐瑞壕,工EC 5012,,,567,,,,,《獨立研究》限本系碩/博士生修習,,0
,,,資工碩,CSE569,0,不分班,超大型積體電路矽智產驗證,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE569&Crsname=超大型積體電路矽智產驗證,3,期,選,50,0,0,50,黃英哲,工EC 5026,234,,,,,,,《研討類》,,0
,,,資工碩,CSE578,0,不分班,網路系統程式設計,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE578&Crsname=網路系統程式設計,3,期,選,50,0,0,50,林俊宏,工EC 5007,,678,,,,,,《講授類》 自然科學之程式應用學程永續能源學程,"'自然科學之程式應用學程', '永續能源學程'",0
,,,資工碩,CSE583,0,不分班,算術處理器設計與實作,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE583&Crsname=算術處理器設計與實作,3,期,選,50,0,0,50,蕭勝夫,工EC 5007,,234,,,,,,《講授類》 數位IC設計學程,'數位IC設計學程',0
異動,確認教師8/2,,資工碩,CSE590,0,不分班,資訊理論,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE590&Crsname=資訊理論,3,期,選,50,0,0,50,柯拉飛,工EC 5026,,,,678,,,,《講授類》 ※英語授課,,1
,,,資工碩,CSE594,0,不分班,電子商務與安全工程專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE594&Crsname=電子商務與安全工程專題,3,期,選,50,0,0,50,范俊逸,工EC 1009,,,567,,,,,《獨立研究》限本系碩/博士生修習,,0
,,,資工碩,CSE598,0,不分班,類比積體電路設計,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE598&Crsname=類比積體電路設計,3,期,選,50,0,0,50,郭可驥,工EC 5026,567,,,,,,,《講授類》,,0
,,,資工碩,CSE602,0,不分班,三維模型設計及三維列印,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE602&Crsname=三維模型設計及三維列印,3,期,選,15,0,0,15,程正傑,工EC 9013,,678,,,,,,《講授類》,,0
,,,資工碩,CSE617,0,不分班,分散式計算系統,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE617&Crsname=分散式計算系統,3,期,選,50,0,0,50,張玉盈,工EC 5025,,678,,,,,,《講授類》,,0
,,,資工碩,CSE625,0,不分班,無線通訊網路建構與效能模擬,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE625&Crsname=無線通訊網路建構與效能模擬,3,期,選,50,0,0,50,賴威光,工EC 5007,,,,678,,,,《講授類》須通過〝通訊原理〞測驗，其相關事宜請洽分機4303黃小姐,,0
,,,資工碩,CSE626,0,不分班,軟硬體協同設計專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE626&Crsname=軟硬體協同設計專題,3,期,選,50,0,0,50,黃英哲,工EC 5000,,,,234,,,,《獨立研究》限本系碩/博士生修習,,0
,,,資工碩,CSE630,0,不分班,資料挖掘專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE630&Crsname=資料挖掘專題,3,期,選,50,0,0,50,張玉盈,工EC 5025,678,,,,,,,《獨立研究》限本系碩/博士生修習,,0
,,,資工碩,CSE639,0,不分班,科技英文寫作,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE639&Crsname=科技英文寫作,3,期,選,50,0,0,50,希家史提夫,工EC 9032,,234,,,,,,《講授類》 ※英語授課,,1
,,,資工碩,CSE654,0,不分班,無線行動網路,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CSE654&Crsname=無線行動網路,3,期,選,50,0,0,50,賴威光,工EC 5007,678,,,,,,,《講授類》,,0
